grid_id,yearsdisturbed,land_ha,forestcover
2683,31,216474.48,0.2153743942473034
2684,31,216593.09999999998,0.20436135777178496
2685,31,216535.22999999998,0.33410336969185106
2686,31,216535.22999999998,0.25024200449968353
2687,31,216448.65,0.33249396565882944
2688,31,216535.22999999998,0.5091970022614796
2689,31,213042.33,0.5251140935231041
2690,31,216542.88,0.411515723814147
2691,31,216448.74,0.25428547193206114
2692,31,216535.31999999998,0.6795924101435276
2693,31,216535.22999999998,0.6942871143878065
2694,31,216410.30999999997,0.43153484693035193
2695,31,216380.25,0.34600796514469323
2696,31,216535.22999999998,0.4203592182205178
2697,31,216474.57,0.4622789180271844
2698,31,216536.67,0.30693364777430077
2699,31,216445.5,0.34422295681822906
2700,31,216549.54,0.4056571073759842
2701,31,216549.27,0.44466924317038803
2702,31,215037.81,0.6442155451638947
2742,31,201991.05,0.31423065526913196
2743,31,207158.66999999998,0.22692866294227512
2744,31,184431.24,0.2628974896010025
2745,31,215889.56999999998,0.1977348419379408
2746,31,187238.52,0.1947964553447656
2747,31,215644.59,0.11184611679801473
2748,31,214404.03,0.15882434672519916
2749,31,214426.35,0.1477014835163682
2750,31,216535.22999999998,0.597883910160947
2761,31,117411.65999999999,0.11706810039139215
2762,31,203201.19,0.11669724965685485
2763,31,216519.48,0.23523883393771314
2764,31,216573.93,0.25800404508520486
2765,31,216535.13999999998,0.30992383037690785
2766,31,216448.56,0.5206691603769505
2767,31,216535.13999999998,0.4914420356899116
2768,31,216535.13999999998,0.4685624698143682
2769,31,216448.56,0.5252666961609724
2770,31,216535.13999999998,0.3961714020181667
2771,31,216567,0.5627972405768191
2772,31,216519.39,0.377148531593406
2773,31,216416.15999999997,0.3966753222125372
2774,31,216453.24,0.4014497080293185
2775,31,216474.3,0.44396720534493006
2776,31,216535.22999999998,0.4174884151645901
2777,31,216448.47,0.3458186606724455
2778,31,216575.37,0.19661792566717073
2779,31,216535.13999999998,0.43012977016109255
2780,31,216535.13999999998,0.35511187699142044
2781,31,216448.74,0.3296996323471321
2782,31,216555.83999999997,0.6278651270729988
2820,31,114024.59999999999,0.5712464678674601
2821,31,199036.44,0.27612461316128845
2822,31,215297.81999999998,0.10504356244759004
2823,31,207814.94999999998,0.1884589150106862
2824,31,195708.69,0.2406769980423455
2825,31,214549.74,0.07042199165564125
2826,26,216448.65,0.0503400229107458
2827,31,216535.13999999998,0.2502358739556083
2828,31,216535.22999999998,0.40412070590083654
2829,31,216448.65,0.5700368193564617
2830,31,216535.13999999998,0.8503773567652807
2841,31,206208.44999999998,0.17302205607966115
2842,31,216535.22999999998,0.24657567269769454
2843,31,216535.31999999998,0.26264033969146466
2844,31,216448.74,0.2413731306543988
2845,31,216535.22999999998,0.26016990399206635
2846,31,216535.31999999998,0.6691711541562828
2847,31,216448.74,0.5589620895922055
2848,31,216535.22999999998,0.4992553867562336
2849,31,216535.31999999998,0.15485953977392697
2850,31,216448.74,0.5439062846935492
2851,31,216516.69,0.46241802421790207
2852,31,216517.86,0.5933927575304874
2853,31,216448.74,0.6388494569199156
2854,31,216518.66999999998,0.4508266192471994
2855,31,216448.65,0.3781786580789485
2856,31,216544.14,0.2838894185730447
2857,31,216602.19,0.4302280600209998
2858,31,216535.22999999998,0.6099274007282787
2859,31,216448.65,0.6062665671511465
2860,31,216535.31999999998,0.2921837878457889
2861,31,208670.31,0.709595485816837
2869,31,120488.48999999999,0.20006782390583533
2901,31,201695.85,0.24973706697485346
2902,31,216448.65,0.1303172369058435
2903,31,216535.13999999998,0.1362391342116573
2904,31,216293.03999999998,0.12606771812907158
2905,31,216448.65,0.2784233581498429
2906,31,216535.13999999998,0.3065638214656522
2907,31,216535.22999999998,0.3111934718428959
2908,31,216448.65,0.739555548163502
2909,31,216535.13999999998,0.6596253615002167
2910,31,216525.24,0.8271282830583631
2914,31,110700.9,0.176814009642198
2915,31,194813.91,0.2325617816510125
2916,31,196594.38,0.18685193340725204
2921,31,144274.41,0.2083616907530587
2922,31,214523.19,0.23770982521749745
2923,31,216448.56,0.18441744310980862
2924,31,216535.13999999998,0.16718080954435385
2925,31,216535.41,0.23253984186697224
2926,31,216448.56,0.48878620398306183
2927,31,216535.13999999998,0.533287530144068
2928,31,216535.41,0.4106005572021684
2929,31,216448.56,0.3781829733586585
2930,31,216535.13999999998,0.38717826584636567
2931,31,216535.41,0.3237936464987412
2932,31,216448.56,0.5494211188099379
2933,31,216535.13999999998,0.43344405901046823
2934,31,216448.38,0.3925355782288599
2935,31,216535.22999999998,0.39911685502631605
2936,31,216535.13999999998,0.37644194840615713
2937,31,216431.91,0.3939975856610053
2938,31,216510.84,0.5997840108144239
2939,31,216535.22999999998,0.44676753062307695
2940,31,216535.13999999998,0.36422097586562624
2941,31,211845.78,0.5828636756417805
2946,31,181955.69999999998,0.5766600881423336
2947,31,154795.86,0.7750428209126524
2950,31,216448.65,0.21908910034781923
2951,31,216535.22999999998,0.30537746675217703
2952,31,216535.13999999998,0.13811324111181217
2953,31,191823.03,0.3562220865763615
2979,31,159722.55,0.4832543056694249
2980,31,210842.55,0.2897739569171403
2981,31,216535.31999999998,0.09535742252118501
2982,31,216535.31999999998,0.37558209903123424
2983,31,216448.56,0.30065938068610853
2984,31,216535.31999999998,0.5830475139113563
2985,31,216535.31999999998,0.7463494639119382
2986,31,216448.56,0.7424722991920113
2987,31,216535.31999999998,0.7805704861451702
2988,31,216535.31999999998,0.7954660699233733
2989,31,169621.29,0.8324443234690645
2993,31,130348.44,0.23547485493497275
2994,31,192835.16999999998,0.18725313437377633
2995,31,216448.74,0.2982179522042956
2996,31,216535.22999999998,0.20982216150231076
2997,31,213771.15,0.14670169477967443
2998,31,214331.22,0.1677497566616753
2999,31,204132.50999999998,0.13030859219827357
3000,31,187493.22,0.11610179824102439
3001,31,216448.65,0.25203733079416296
3002,31,216447.3,0.2236747235932257
3003,31,216535.22999999998,0.23364022565750617
3004,31,216448.65,0.29564300816845013
3005,31,216535.22999999998,0.3701735740645991
3006,31,216535.22999999998,0.40242698613061717
3007,31,216448.65,0.4070324762940309
3008,31,216535.22999999998,0.4898291608252385
3009,31,216535.22999999998,0.5623569430249296
3010,31,216448.65,0.36108499637211877
3011,31,216535.22999999998,0.3473900297886861
3012,31,216535.22999999998,0.4343462262468791
3013,31,216448.65,0.4032004357615536
3014,31,216549.63,0.28516603791934436
3015,31,200909.25,0.4511807196532762
3016,31,216538.92,0.36398394339456386
3017,31,216593.82,0.5205588968327904
3018,31,216556.74,0.43207590768128484
3019,31,216448.65,0.35349659145483237
3020,31,216535.13999999998,0.48008517231891323
3021,31,161620.91999999998,0.8334580696607842
3025,31,153282.87,0.6562414312832217
3026,31,177622.38,0.6886610234588681
3027,31,112804.37999999999,0.7912719346536013
3029,31,213514.83,0.44199534055784323
3030,31,214109.55,0.3333134369765384
3031,31,215768.34,0.5213620774947798
3032,31,204228.81,0.4444372466352813
3059,31,145812.41999999998,0.6188114839600084
3060,31,216535.13999999998,0.5675513914277378
3061,31,216535.31999999998,0.3234749878218482
3062,31,216448.65,0.22190949215899475
3063,31,216535.13999999998,0.44542479340766583
3064,31,216535.31999999998,0.6035454631604673
3065,31,216448.65,0.8274750154366868
3066,31,216535.13999999998,0.8008795708631865
3067,31,216373.13999999998,0.8342534105665796
3068,31,216448.65,0.8228562756108666
3069,31,126652.5,0.7527354769941376
3073,31,172926,0.1762090142604351
3074,31,211430.34,0.19321810672962073
3075,31,216532.88999999998,0.20840168899976352
3076,31,178948.62,0.21282410560081438
3077,31,150137.37,0.1759334801189071
3079,31,173489.03999999998,0.14771774631988283
3080,31,216090.63,0.25334370120536925
3081,31,208800.99,0.3069084586236876
3082,31,216535.22999999998,0.46709632423324376
3083,31,216448.47,0.5089545331505462
3084,31,216535.13999999998,0.23338221223585234
3085,31,216535.22999999998,0.3768104617433385
3086,31,216448.47,0.4023255050035696
3087,31,216535.13999999998,0.4381723446827152
3088,31,216535.22999999998,0.43403366740830124
3089,31,216448.47,0.43274858907526575
3090,31,216535.13999999998,0.24733597512163616
3091,31,216535.22999999998,0.3999942642128027
3092,31,216448.47,0.4001637433611797
3093,31,216535.13999999998,0.3363292442972535
3094,31,216536.93999999997,0.4000048213482651
3095,31,215934.56999999998,0.5524581821243353
3096,31,216439.19999999998,0.37110874555071355
3097,31,216585,0.2309486806565552
3098,31,216448.65,0.619406358043813
3099,31,216535.13999999998,0.3862040128913949
3100,31,216535.31999999998,0.244208935521466
3101,31,216448.65,0.6428821801383376
3102,31,157697.63999999998,0.7715181406646289
3137,31,186462.27,0.40940909922420227
3138,31,163493.46,0.5091798167339537
3139,31,192770.00999999998,0.6075688329320521
3140,31,216448.47,0.341152515423186
3141,31,216535.13999999998,0.4624339033378139
3142,31,216535.13999999998,0.45385765100297343
3143,31,216448.47,0.5559935350894372
3144,31,216535.13999999998,0.7404958382274581
3145,31,216535.13999999998,0.7260881998182835
3146,31,216425.16,0.7695278127552267
3147,31,171525.87,0.7784371535325837
3148,31,111265.2,0.6423294075775715
3154,31,121561.37999999999,0.22225882924330082
3157,31,168701.13,0.17199807730985558
3159,31,153963.99,0.2008702814209998
3160,31,215914.31999999998,0.19556340681803783
3161,31,214493.4,0.3267272559435395
3162,31,216535.05,0.49069949645565464
3163,31,216535.22999999998,0.3368474035379832
3164,31,216448.65,0.2802861556309083
3165,31,216535.05,0.4813688592216364
3166,31,216535.22999999998,0.23816027535103643
3167,31,216448.65,0.5607311480113182
3168,31,216535.05,0.3510479250356928
3169,31,216535.22999999998,0.35409508189498773
3170,31,216448.65,0.293658380405699
3171,31,216535.05,0.34817587268204386
3172,31,216535.22999999998,0.3442640257661536
3173,31,216448.65,0.3380557467094389
3174,31,216545.31,0.537976001419749
3175,31,216484.19999999998,0.4032169553251461
3176,31,216566.91,0.3328867277092331
3177,31,216555.48,0.43779663299215515
3178,31,216535.31999999998,0.6296046298589995
3179,31,216448.56,0.24118580414672197
3180,31,216535.13999999998,0.12563665186167935
3181,31,216535.31999999998,0.6014793337179357
3182,31,190647.72,0.659279481548481
3183,31,126575.19,0.3644370591108731
3216,31,131466.06,0.41997790152074227
3217,31,185915.97,0.5655266193646517
3218,31,184280.66999999998,0.5672040371895761
3219,31,216448.65,0.4414518177868053
3220,31,216535.22999999998,0.31961551937760896
3221,31,216535.31999999998,0.35995790432710933
3222,31,216448.65,0.29822223423430916
3223,31,216535.22999999998,0.5594981934348512
3224,31,216535.31999999998,0.7993098770214486
3225,31,216448.65,0.7417505722488914
3226,31,216535.22999999998,0.7510726545514096
3227,31,216535.31999999998,0.7028697212076072
3228,31,216424.71,0.729528065441326
3229,31,160728.12,0.7668741474733854
3230,31,121438.89,0.6586883328726078
3237,31,113908.68,0.1536457098791769
3241,31,216535.22999999998,0.2150695755143401
3242,31,214906.94999999998,0.4050413446377607
3243,31,216448.65,0.28086453761665875
3244,31,216535.22999999998,0.23660662516672232
3245,31,216535.31999999998,0.28479751017062716
3246,31,216448.65,0.2289814697388965
3247,31,216535.22999999998,0.20822279127511956
3248,31,216535.31999999998,0.6095867408605673
3249,31,216448.65,0.39021615519431513
3250,31,216535.22999999998,0.43379051990754575
3251,31,216535.31999999998,0.4247689476248032
3252,31,216448.65,0.3354253768734524
3253,31,216535.22999999998,0.3146960427640343
3254,31,216535.31999999998,0.502838797846005
3255,31,216547.91999999998,0.5820385621806019
3256,31,216461.88,0.23372313868843786
3257,31,216535.31999999998,0.6008874672270557
3258,31,216448.65,0.6735584629425964
3259,31,216535.13999999998,0.3990218400579232
3260,31,216535.31999999998,0.18402808373248303
3261,31,216448.65,0.1636995656937569
3262,31,216535.13999999998,0.7099905816672528
3263,31,216535.31999999998,0.32333741211364503
3264,31,216448.65,0.6054216554365204
3265,31,139543.38,0.4146536367400589
3294,31,152061.66,0.19636784183468733
3295,31,185653.25999999998,0.2561854825495658
3296,31,216535.22999999998,0.33572518430372744
3297,31,216455.31,0.3805619737395216
3298,31,216479.78999999998,0.368872724793386
3299,31,216489.24,0.4165361290011457
3300,31,216482.94,0.3023361101803218
3301,31,216407.25,0.35063931545731486
3302,31,216488.52,0.6222584920438277
3303,31,216416.69999999998,0.649701617296632
3304,31,216518.94,0.8437329316317546
3305,31,216498.24,0.8293856338046905
3306,31,216449.46,0.8538882009684847
3307,31,216484.02,0.8181724452456122
3308,31,216502.11000000002,0.7564927196321551
3309,31,216535.31999999998,0.7393239587888019
3310,31,205335.53999999998,0.6815086175534932
3311,31,187790.58,0.6374471499049633
3316,31,191648.43,0.1642286868721022
3317,31,149562.09,0.1854680554410546
3320,31,216249.93,0.22720918337407092
3321,31,216448.56,0.2653843019329858
3322,31,214399.53,0.27797845452366426
3323,31,216276.75,0.31131071647784614
3324,31,216448.56,0.12144405118703493
3325,31,216535.22999999998,0.08862456238645325
3326,31,216535.31999999998,0.13277219624031775
3327,31,216448.56,0.448556414512529
3328,31,216535.22999999998,0.4974968276524795
3329,31,216535.31999999998,0.5156162976090922
3330,31,216448.56,0.46555528020144826
3331,31,216535.22999999998,0.4191538716355764
3332,31,216535.31999999998,0.28271974290383667
3333,31,216448.56,0.4727258060760487
3334,31,216544.5,0.682061885663224
3335,31,216538.11000000002,0.4949365725968514
3336,31,216448.56,0.6450034594824747
3337,31,216535.13999999998,0.7493131599794842
3338,31,216535.22999999998,0.49047256651954513
3339,31,216448.56,0.24791682605788645
3340,31,216535.13999999998,0.08742714923776344
3341,31,216535.22999999998,0.2919997822063412
3342,31,216448.56,0.6948881988404081
3343,31,216535.13999999998,0.5140443717356915
3344,31,216535.22999999998,0.4425109946312201
3345,31,205796.06999999998,0.31790023978592014
3372,31,158470.19999999998,0.17970047365372166
3373,31,185453.82,0.29998087933696915
3374,31,215288.00999999998,0.2391386775324831
3375,31,215283.24,0.12882540229327652
3376,31,216433.16999999998,0.2412520225065317
3377,31,216529.02,0.23904578702660734
3378,31,216552.59999999998,0.3303049697856318
3379,31,216535.22999999998,0.7258285406952023
3380,31,216448.56,0.5383183422426095
3381,31,216535.22999999998,0.6975398876201346
3382,31,216535.22999999998,0.6194666798562063
3383,31,216448.56,0.7060949262032512
3384,31,216497.25,0.7988971222498206
3385,31,216535.22999999998,0.8596935011452871
3386,31,216425.78999999998,0.9029051482265585
3387,31,216535.22999999998,0.809068528940995
3388,31,216535.22999999998,0.7125539340642167
3389,31,216448.56,0.4243678960026345
3390,31,216535.22999999998,0.20427548902781317
3391,31,216535.22999999998,0.6416608512157583
3392,31,216448.56,0.8091301231110061
3393,31,216535.22999999998,0.7089520259590091
3396,31,140834.69999999998,0.30697136430155353
3400,31,215372.16,0.2015612881442058
3401,31,216535.13999999998,0.292545219219384
3402,31,216535.22999999998,0.32585879905085197
3403,31,216147.33,0.3038544126360478
3404,31,216535.13999999998,0.4535396887544442
3405,31,216535.22999999998,0.3467777968508866
3406,31,216448.47,0.12928116331799433
3407,31,216535.13999999998,0.1897943677871407
3408,31,216461.07,0.5175394356130641
3409,31,216497.33999999997,0.5032200857525548
3410,31,216540.44999999998,0.5002678714300262
3411,31,216535.22999999998,0.4339023261942179
3412,31,216448.47,0.3038171163787852
3413,31,216535.13999999998,0.33182540256514487
3414,31,216548.00999999998,0.6108107389211289
3415,31,216519.57,0.580548538868796
3416,31,216441.9,0.45747741079707765
3417,31,216535.13999999998,0.534360289050544
3418,31,216448.56,0.4505826234187005
3419,31,195246.44999999998,0.13040303677736523
3420,31,202658.85,0.19404555981641067
3421,31,195227.55,0.0969590101397062
3422,31,216535.22999999998,0.25245984221597567
3423,31,216535.13999999998,0.6108794627975856
3424,31,216448.56,0.3485732129610841
3425,31,216535.22999999998,0.4381680061946502
3426,31,216535.13999999998,0.2586986574096011
3447,31,110609.45999999999,0.3482392916482912
3450,31,133581.96,0.34566957993429653
3451,31,215193.78,0.14201925353046915
3452,31,215281.25999999998,0.23512320580063495
3453,31,216493.01999999996,0.2195226894613046
3454,31,216440.28,0.26765858924226116
3455,31,216455.58000000002,0.21360031466964258
3456,31,216508.31999999998,0.5536050993329032
3457,31,216509.49,0.5884245535842332
3458,31,216448.74,0.8126770800328983
3459,31,216535.13999999998,0.6740408970109887
3460,31,216535.31999999998,0.7505428213743606
3461,31,216448.74,0.8055722569694793
3462,31,216535.13999999998,0.7783030043068297
3463,31,216535.31999999998,0.840223479476697
3464,31,216448.74,0.8566178763618583
3465,31,216535.13999999998,0.8511171904938848
3466,31,216535.31999999998,0.8494231795533403
3467,31,216448.74,0.7529453393907491
3468,31,216535.13999999998,0.13498307942073512
3469,31,216535.31999999998,0.2505694221155237
3470,31,216448.74,0.5098092047105471
3471,31,216535.13999999998,0.7599675969452349
3472,31,216535.31999999998,0.8209969625278685
3473,31,216448.74,0.7926333043102953
3474,31,213656.94,0.752132928609761
3475,31,216535.31999999998,0.5298842701504771
3476,31,197675.00999999998,0.1523637206341864
3479,31,167903.19,0.16982393246965707
3480,31,216535.41,0.15302277812206325
3481,31,216448.56,0.4784127461970641
3482,31,216535.05,0.3874756072977562
3483,31,216535.41,0.40410125069151503
3484,31,216448.56,0.37338210981861003
3485,31,216535.05,0.28570769489743114
3486,31,216535.41,0.15858939653334297
3487,31,216439.38,0.4717707563198527
3488,31,216533.43,0.6263465184105752
3489,31,216447.48,0.4532339669651039
3490,31,216534.06,0.48230209141231634
3491,31,216535.05,0.3472793434596385
3492,31,216537.3,0.34834640498426833
3493,31,216447.3,0.43832896044441305
3494,31,216548.18999999997,0.6611853001403522
3495,31,216535.31999999998,0.4057332078665042
3496,31,216436.32,0.624918497967439
3497,31,216535.31999999998,0.4250091855684329
3498,31,198462.33,0.16805214369900826
3502,31,175580.72999999998,0.23816941642741776
3503,31,216535.31999999998,0.4724574263450416
3504,31,216535.22999999998,0.30366504332805333
3505,31,216448.65,0.46048727954644203
3506,31,216478.08,0.22734680573663626
3507,31,131768.82,0.24965883431300362
3528,31,109052.19,0.3339415742132276
3529,31,151422.21,0.3392133822376519
3530,31,201543.03,0.18690058395966358
3531,31,210805.74,0.21530889054539026
3532,31,216489.33,0.09858998593602743
3533,30,216524.25,0.22531771845416854
3534,31,216448.56,0.5372488964583548
3535,30,216535.05,0.5671854510389889
3536,31,216535.22999999998,0.6427822391765072
3537,31,216448.56,0.8324741453581396
3538,31,216535.05,0.8094337152345544
3539,31,216535.22999999998,0.8783468630023853
3540,31,216448.56,0.7636603819401709
3541,31,216535.05,0.865781636737332
3542,31,216535.22999999998,0.8708088748422139
3543,31,216448.56,0.8768328604265142
3544,31,216535.05,0.8801186228280364
3545,31,216535.22999999998,0.7834278976220175
3546,31,216448.56,0.8831622164638102
3547,31,216535.05,0.8395316601169187
3548,31,216535.22999999998,0.7707912934075439
3549,31,216448.56,0.6649798917581157
3550,31,216535.05,0.4869280054199078
3551,31,216535.22999999998,0.4938791253506416
3552,31,216448.56,0.8044760380942243
3553,31,216535.05,0.7274359970822275
3554,31,216535.22999999998,0.7963907766879321
3555,31,216448.56,0.6909056359626509
3556,31,192046.05,0.41745112695626907
3560,31,130733.64,0.24454287358632407
3561,31,216178.83,0.23676106490168347
3562,31,216535.41,0.4341688040768944
3563,31,216448.65,0.46979087187653973
3564,31,216535.22999999998,0.5717025354257596
3565,31,216535.41,0.4236802193230197
3566,31,216448.65,0.2957507011478242
3567,31,216527.66999999998,0.34786436301651424
3568,31,216439.11000000002,0.3537429533876756
3569,31,216535.13999999998,0.44205896557944363
3570,31,216535.31999999998,0.3730886951837695
3571,31,216539.19,0.7363506347280602
3572,31,216483.66,0.42377609469462957
3573,31,216508.68,0.3668265401645791
3574,31,216531.72,0.6601224984496498
3575,31,216535.13999999998,0.6753642849839523
3576,31,216448.47,0.6266131610909516
3577,31,216565.02,0.632057060738618
3578,31,206130.96,0.20263331621800046
3583,31,164854.8,0.11593256611272466
3584,31,216448.65,0.35786876009621676
3585,31,216535.22999999998,0.5531501732997444
3586,31,216535.22999999998,0.6037094748969949
3587,31,216448.65,0.5299376087584746
3588,31,151815.41999999998,0.36287420605891024
3596,31,214689.41999999998,0.046125281814073556
3607,31,145120.32,0.4435026741947647
3608,31,202998.50999999998,0.1587421011119737
3609,30,216072.53999999998,0.1510492726192787
3610,28,216497.61,0.08699832760278509
3611,30,216535.22999999998,0.20426717629274463
3612,31,216448.47,0.533318946537252
3613,31,216535.22999999998,0.5847639204022367
3614,31,216535.22999999998,0.8066328975659066
3615,31,216448.47,0.830432065424163
3616,31,216535.22999999998,0.7923428903462961
3617,31,216535.22999999998,0.822534744115311
3618,31,216448.47,0.8401223626112949
3619,31,216535.22999999998,0.8982442256624938
3620,31,216535.22999999998,0.8806711037275552
3621,31,216448.47,0.8872050239024558
3622,31,216535.22999999998,0.883139154769411
3623,31,216535.22999999998,0.8706301510382399
3624,31,216448.47,0.8512592396703011
3625,31,216535.22999999998,0.793308830161263
3626,31,216535.22999999998,0.8467002805963724
3627,31,216448.47,0.7935881459453143
3628,31,216535.22999999998,0.6294062171776852
3629,31,216535.22999999998,0.5766743822702661
3630,31,216448.47,0.5590991703475658
3631,31,216535.22999999998,0.7422071226007888
3632,31,216535.22999999998,0.7770133756063621
3633,31,216448.47,0.7459029855928295
3634,31,216535.22999999998,0.8073802124485702
3640,31,138743.28,0.6141423930586043
3641,31,211917.33000000002,0.30495995773446183
3642,31,216582.03,0.3784913734532823
3643,31,216563.49,0.40175109848848484
3644,31,216448.56,0.4868635300692229
3645,31,216535.13999999998,0.4967285217540211
3646,31,216480.24,0.4009356696943795
3647,31,216478.17,0.43349534966966874
3648,31,216535.22999999998,0.2970813571537528
3649,31,216448.74,0.4864905658494477
3650,31,216535.22999999998,0.3637532331343958
3651,31,216535.5,0.675198570211351
3652,31,216537.84,0.38272908790445126
3653,31,216535.13999999998,0.5200856544577476
3654,31,216448.65,0.6519204901485872
3655,31,216535.31999999998,0.7099272303474556
3656,31,216446.85,0.7023761260558884
3657,31,216580.05,0.7208438173322059
3658,31,160056.18,0.6042486456942806
3659,31,158795.37,0.5212880577059645
3663,29,127383.93,0.0540046927426403
3664,31,212900.58,0.30057804445624337
3665,31,216448.65,0.456083509876361
3666,31,216535.13999999998,0.3778763114384114
3667,31,216535.22999999998,0.40497026742484354
3675,31,180689.03999999998,0.15060149746769366
3676,31,182741.4,0.09358716743989047
3686,31,186983.00999999998,0.4790673227476657
3687,31,213378.83999999997,0.2852030220053685
3688,31,214517.7,0.1464802205132723
3689,30,216538.38,0.09261914677665918
3690,30,216535.31999999998,0.11909276509716751
3691,31,216448.47,0.412392935833642
3692,31,216535.41,0.5826790177181644
3693,31,216535.31999999998,0.6784560597319643
3694,31,216448.47,0.8259043826921021
3695,31,216535.41,0.800488289652025
3696,31,216535.31999999998,0.7951609926731584
3697,31,216448.47,0.8224706785869172
3698,31,216535.41,0.8681651190445017
3699,31,216535.31999999998,0.9114847868698742
3700,31,216448.47,0.8925339596995071
3701,31,216535.41,0.8693654769905763
3702,31,216535.31999999998,0.8667419245968742
3703,31,216448.47,0.8582422412133475
3704,31,216535.41,0.8694215879056455
3705,31,216535.31999999998,0.8639796038817132
3706,31,216448.47,0.758555050077277
3707,31,216535.41,0.7914328192326603
3708,31,216535.31999999998,0.5017635460118008
3709,31,216448.47,0.7718532729753182
3710,31,216535.41,0.521622029394638
3711,31,216535.31999999998,0.7655647586730886
3712,31,216448.47,0.831170532182556
3713,31,216535.41,0.8852972361425782
3714,31,216535.31999999998,0.8657236149742222
3715,31,141347.34,0.7646196242532757
3720,31,178937.55,0.35437469664695864
3721,31,214741.35,0.38796026009895157
3722,31,216448.65,0.2682740224991008
3723,31,216550.35,0.5186310712497116
3724,31,216577.88999999998,0.6530166583486431
3725,31,216539.19,0.600530509050117
3726,31,216540.99,0.45012387723913144
3727,31,216547.37999999998,0.5207445132792649
3728,31,216448.74,0.3487159592613013
3729,31,216535.05,0.35330317193452054
3730,31,216535.31999999998,0.36082409096123447
3731,31,216448.74,0.4135562535499167
3732,31,216651.33,0.5867453017712838
3733,31,216448.56,0.32047448132711065
3734,31,216535.41,0.7970663551056153
3735,31,216535.13999999998,0.7265113182091368
3736,31,216448.56,0.6959709503264887
3737,31,216519.65999999997,0.7316289892566801
3738,31,216448.65,0.7627644247261417
3739,31,193268.52,0.8073742169702547
3746,31,212658.75,0.3432162090673438
3747,31,216448.65,0.5287816763929921
3748,31,216111.50999999998,0.4654609557815778
3756,31,213696.27,0.08415462750004948
3757,31,179419.41,0.024729765859780723
3765,31,192066.47999999998,0.2743782777713217
3766,31,216534.96,0.2994978270483436
3767,31,216575.72999999998,0.19742586115258623
3768,27,216535.22999999998,0.18828469621317512
3769,28,216448.56,0.38062540125007066
3770,31,216535.31999999998,0.5077869513389317
3771,31,216535.22999999998,0.6851530810944714
3772,31,216448.56,0.739050239003669
3773,31,216535.31999999998,0.729392322693591
3774,31,216535.22999999998,0.8225413943033658
3775,31,216448.56,0.8565965511620868
3776,31,216535.31999999998,0.8300183545114026
3777,31,216535.22999999998,0.8757138041694186
3778,31,216448.56,0.8883131862831519
3779,31,212851.35,0.8926750993122665
3780,31,210779.55,0.8882798639621348
3781,31,165902.04,0.8540857002120046
3782,31,151880.13,0.8111666746663964
3783,31,136430.55,0.832161858176193
3784,31,182372.13,0.8492003136663481
3785,31,216535.31999999998,0.7882011581297684
3786,31,216535.22999999998,0.7141491479238736
3787,31,216448.56,0.4852294235637326
3788,31,216535.31999999998,0.6729384841235139
3789,31,192536.37,0.6451519263607182
3790,31,201440.43,0.7479522854473653
3791,31,187775.19,0.7767302485488098
3792,31,185988.6,0.8561731202880176
3793,31,178670.88,0.7669002917543138
3794,31,127494.09,0.613610324996241
3799,31,144406.35,0.2797942057257177
3800,31,216448.65,0.4235672987565411
3801,31,216535.13999999998,0.5672026720466711
3802,31,216535.13999999998,0.5883253406352429
3803,31,216448.65,0.5338973008147659
3804,31,216535.13999999998,0.5735066373060742
3805,31,216535.13999999998,0.6639592077295169
3806,31,216481.68,0.50014634032773575
3807,31,216539.27999999997,0.47995670808547997
3808,31,216535.13999999998,0.21687934808179404
3809,31,216448.56,0.36555835714499557
3810,31,216542.06999999998,0.420183431330457
3811,31,216554.04,0.46595524147229017
3812,31,216535.31999999998,0.5729034875234211
3813,31,216535.13999999998,0.7460695294075594
3814,31,216448.65,0.8200317257695994
3815,31,216535.31999999998,0.7823053532329045
3816,31,216488.61,0.7781680523515764
3817,31,216535.22999999998,0.7041007137729967
3818,31,216582.83999999997,0.8846308876548116
3819,31,182014.65,0.7840366695757732
3826,31,186439.5,0.3400912360309913
3827,31,216535.22999999998,0.44220092961316276
3828,31,216448.74,0.39926261525015116
3835,31,139086.27,0.3808928803684217
3836,31,216535.22999999998,0.05742188003310131
3837,31,121999.31999999999,0.04071563677568039
3845,31,188883.72,0.1967491428059549
3846,31,216469.97999999998,0.15918780054398304
3847,28,216463.22999999998,0.2163876054145547
3848,29,216474.38999999998,0.5853456845403283
3849,31,216535.31999999998,0.6266178653902744
3850,31,216535.13999999998,0.7108779665046514
3851,31,216448.47,0.8271908782723203
3852,31,216535.31999999998,0.7990825238118198
3853,31,216535.13999999998,0.8454508122792449
3854,31,216448.47,0.8104909681274254
3855,31,216535.31999999998,0.8312735769850388
3856,31,216535.13999999998,0.8618364668201199
3857,31,216448.47,0.8697708050327174
3858,31,216535.31999999998,0.9028765376475303
3859,31,200289.78,0.8496267258369348
3866,31,216448.47,0.7489196389329986
3867,31,216535.31999999998,0.5193154631770929
3868,31,214855.02,0.5396631644911066
3869,31,139845.33,0.664102476643303
3879,31,170169.75,0.4455691449273446
3880,31,216535.31999999998,0.5860209780094998
3881,31,216535.41,0.6159257739877279
3882,31,216448.74,0.60745135314717
3883,31,216535.31999999998,0.4162084966092368
3884,31,216535.41,0.38668899465450013
3885,31,216448.74,0.37071567152573864
